Fechas,Casos,Defunciones,Casospor100k,Defuncionespor100k,G60,G50,G40,G30,G20,G10,G00,D60,D50,D40,D30,D20,D10,D00
2020-03-05,2,0.0,0.030380002181284158,0.0,0.0,0.0,0.0,0.10709871717156572,0.09099719273660407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,2,0.0,0.030380002181284158,0.0,0.13415273825861695,0.0,0.0,0.10709871717156572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,5,0.0,0.07595000545321039,0.0,0.0,0.0,0.0,0.32129615151469715,0.18199438547320815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,3,0.0,0.045570003271926236,0.0,0.13415273825861695,0.0,0.0,0.10709871717156572,0.09099719273660407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,3,0.0,0.045570003271926236,0.0,0.0,0.16565149906324078,0.0,0.10709871717156572,0.09099719273660407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,4,0.0,0.060760004362568315,0.0,0.13415273825861695,0.0,0.12376942251662842,0.10709871717156572,0.09099719273660407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,5,0.0,0.07595000545321039,0.0,0.0,0.16565149906324078,0.0,0.42839486868626286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,4,0.0,0.060760004362568315,0.0,0.0,0.33130299812648156,0.0,0.0,0.18199438547320815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,4,0.0,0.060760004362568315,0.0,0.13415273825861695,0.0,0.0,0.21419743434313143,0.09099719273660407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,14,0.0,0.2126600152689891,0.0,0.5366109530344678,0.16565149906324078,0.3713082675498853,0.21419743434313143,0.27299157820981224,0.08260537347954484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,6,0.0,0.09114000654385247,0.0,0.2683054765172339,0.0,0.24753884503325685,0.10709871717156572,0.09099719273660407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18,7,0.0,0.10633000763449454,0.0,0.0,0.0,0.4950776900665137,0.21419743434313143,0.09099719273660407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,3,0.0,0.045570003271926236,0.0,0.0,0.0,0.24753884503325685,0.10709871717156572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,10,0.0,0.15190001090642077,0.0,0.13415273825861695,0.16565149906324078,0.3713082675498853,0.10709871717156572,0.3639887709464163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,11,0.0,0.16709001199706286,0.0,0.40245821477585086,0.16565149906324078,0.7426165350997705,0.10709871717156572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-22,11,0.0,0.16709001199706286,0.0,0.40245821477585086,0.33130299812648156,0.12376942251662842,0.10709871717156572,0.3639887709464163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,16,0.0,0.24304001745027326,0.0,0.5366109530344678,0.33130299812648156,0.24753884503325685,0.21419743434313143,0.5459831564196245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-24,8,0.0,0.12152000872513663,0.0,0.2683054765172339,0.33130299812648156,0.3713082675498853,0.10709871717156572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-25,5,0.0,0.07595000545321039,0.0,0.13415273825861695,0.16565149906324078,0.3713082675498853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26,8,0.0,0.12152000872513663,0.0,0.13415273825861695,0.6626059962529631,0.12376942251662842,0.21419743434313143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,18,1.0,0.27342001963155743,0.015190001090642079,0.6707636912930848,0.6626059962529631,0.24753884503325685,0.32129615151469715,0.3639887709464163,0.0,0.0,0.0,0.16565149906324078,0.0,0.0,0.0,0.0,0.0
2020-03-28,29,1.0,0.4405100316286203,0.015190001090642079,0.40245821477585086,0.9939089943794447,0.6188471125831421,0.74969102020096,0.7279775418928326,0.0,0.0,0.0,0.16565149906324078,0.0,0.0,0.0,0.0,0.0
2020-03-29,35,0.0,0.5316500381724727,0.0,0.6707636912930848,0.9939089943794447,0.4950776900665137,0.8567897373725257,1.091966312839249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,23,0.0,0.3493700250847678,0.0,1.0732219060689356,0.33130299812648156,0.7426165350997705,0.6425923030293943,0.09099719273660407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,13,1.0,0.19747001417834703,0.015190001090642079,0.40245821477585086,0.16565149906324078,0.4950776900665137,0.10709871717156572,0.3639887709464163,0.0,0.0,0.13415273825861695,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,21,1.0,0.31899002290348366,0.015190001090642079,0.8049164295517017,0.8282574953162039,0.3713082675498853,0.42839486868626286,0.18199438547320815,0.08260537347954484,0.0,0.0,0.0,0.12376942251662842,0.0,0.0,0.0,0.0
