Fechas,Casos,Defunciones,Casospor100k,Defuncionespor100k,G60,G50,G40,G30,G20,G10,G00,D60,D50,D40,D30,D20,D10,D00
2020-03-01,2,0.0,0.02395740086637149,0.0,0.10009158379917625,0.12472420360477893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,1,0.0,0.011978700433185744,0.0,0.0,0.12472420360477893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,2,0.0,0.02395740086637149,0.0,0.0,0.12472420360477893,0.09421554254962333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,1,0.0,0.011978700433185744,0.0,0.0,0.12472420360477893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,3,0.0,0.03593610129955723,0.0,0.10009158379917625,0.0,0.09421554254962333,0.08052119760787627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,3,0.0,0.03593610129955723,0.0,0.10009158379917625,0.24944840720955785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,4,0.0,0.04791480173274298,0.0,0.0,0.12472420360477893,0.18843108509924666,0.08052119760787627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,6,0.0,0.07187220259911446,0.0,0.0,0.12472420360477893,0.09421554254962333,0.16104239521575253,0.14569900188898757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,8,0.0,0.09582960346548595,0.0,0.2001831675983525,0.24944840720955785,0.28264662764887,0.0,0.07284950094449379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,9,0.0,0.1078083038986717,0.0,0.10009158379917625,0.3741726108143368,0.0,0.2415635928236288,0.14569900188898757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,8,0.0,0.09582960346548595,0.0,0.30027475139752874,0.24944840720955785,0.0,0.08052119760787627,0.14569900188898757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,2,0.0,0.02395740086637149,0.0,0.0,0.0,0.0,0.16104239521575253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,6,0.0,0.07187220259911446,0.0,0.0,0.12472420360477893,0.0,0.08052119760787627,0.29139800377797515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,13,0.0,0.15572310563141467,0.0,0.0,0.6236210180238946,0.0,0.16104239521575253,0.43709700566696275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18,8,0.0,0.09582960346548595,0.0,0.10009158379917625,0.12472420360477893,0.09421554254962333,0.32208479043150506,0.07284950094449379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,9,1.0,0.1078083038986717,0.011978700433185744,0.2001831675983525,0.24944840720955785,0.18843108509924666,0.16104239521575253,0.07284950094449379,0.0,0.0,0.0,0.12472420360477893,0.0,0.0,0.0,0.0,0.0
2020-03-21,10,0.0,0.11978700433185743,0.0,0.0,0.12472420360477893,0.09421554254962333,0.4831271856472576,0.14569900188898757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-22,6,0.0,0.07187220259911446,0.0,0.0,0.0,0.09421554254962333,0.0,0.14569900188898757,0.20961943591409796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,7,0.0,0.08385090303230021,0.0,0.2001831675983525,0.12472420360477893,0.0,0.2415635928236288,0.07284950094449379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-24,4,0.0,0.04791480173274298,0.0,0.10009158379917625,0.12472420360477893,0.09421554254962333,0.08052119760787627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-25,5,0.0,0.059893502165928716,0.0,0.10009158379917625,0.12472420360477893,0.18843108509924666,0.08052119760787627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26,2,2.0,0.02395740086637149,0.02395740086637149,0.0,0.0,0.09421554254962333,0.08052119760787627,0.0,0.0,0.0,0.0,0.24944840720955785,0.0,0.0,0.0,0.0,0.0
2020-03-27,8,0.0,0.09582960346548595,0.0,0.30027475139752874,0.12472420360477893,0.18843108509924666,0.08052119760787627,0.07284950094449379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-28,2,0.0,0.02395740086637149,0.0,0.10009158379917625,0.12472420360477893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-29,4,0.0,0.04791480173274298,0.0,0.10009158379917625,0.0,0.18843108509924666,0.08052119760787627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
