Fechas,Casos,Defunciones,Casospor100k,Defuncionespor100k,G60,G50,G40,G30,G20,G10,G00,D60,D50,D40,D30,D20,D10,D00
2020-02-27,1,0.0,0.031778607340667626,0.0,0.0,0.0,0.0,0.0,0.19599004370577974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,1,0.0,0.031778607340667626,0.0,0.0,0.0,0.0,0.22524399555818841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,1,0.0,0.031778607340667626,0.0,0.2869135844974852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,1,0.0,0.031778607340667626,0.0,0.2869135844974852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,1,0.0,0.031778607340667626,0.0,0.0,0.0,0.0,0.0,0.19599004370577974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,1,0.0,0.031778607340667626,0.0,0.0,0.0,0.0,0.22524399555818841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,1,0.0,0.031778607340667626,0.0,0.0,0.3120816155841076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,3,0.0,0.09533582202200287,0.0,0.2869135844974852,0.0,0.4718216325500308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,3,0.0,0.09533582202200287,0.0,0.2869135844974852,0.3120816155841076,0.0,0.22524399555818841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18,4,0.0,0.1271144293626705,0.0,0.0,0.0,0.7077324488250462,0.0,0.0,0.1860714365459187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,3,0.0,0.09533582202200287,0.0,0.0,0.0,0.4718216325500308,0.0,0.19599004370577974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,5,0.0,0.15889303670333813,0.0,0.2869135844974852,0.0,0.4718216325500308,0.45048799111637683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,6,0.0,0.19067164404400574,0.0,0.2869135844974852,0.0,0.9436432651000616,0.0,0.19599004370577974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-22,3,0.0,0.09533582202200287,0.0,0.0,0.3120816155841076,0.0,0.45048799111637683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,10,0.0,0.31778607340667625,0.0,0.8607407534924556,0.3120816155841076,0.4718216325500308,0.9009759822327537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-24,7,0.0,0.22245025138467336,0.0,0.5738271689949704,0.6241632311682151,0.4718216325500308,0.0,0.0,0.1860714365459187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-25,10,0.0,0.31778607340667625,0.0,0.2869135844974852,0.3120816155841076,0.9436432651000616,0.6757319866745652,0.19599004370577974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26,16,0.0,0.508457717450682,0.0,0.8607407534924556,0.9362448467523228,0.4718216325500308,1.126219977790942,0.5879701311173392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,21,1.0,0.6673507541540201,0.031778607340667626,0.2869135844974852,1.2483264623364303,2.5950189790251694,0.9009759822327537,0.19599004370577974,0.0,0.0,0.0,0.0,0.2359108162750154,0.0,0.0,0.0,0.0
2020-03-28,15,1.0,0.47667911011001435,0.031778607340667626,0.5738271689949704,0.3120816155841076,0.9436432651000616,0.9009759822327537,0.3919800874115595,0.1860714365459187,0.1798121322841895,0.0,0.0,0.2359108162750154,0.0,0.0,0.0,0.0
2020-03-29,17,0.0,0.5402363247913496,0.0,0.2869135844974852,0.9362448467523228,1.6513757139251077,0.9009759822327537,0.0,0.3721428730918374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,25,1.0,0.7944651835166906,0.031778607340667626,1.1476543379899409,1.2483264623364303,1.4154648976500923,1.8019519644655073,0.3919800874115595,0.1860714365459187,0.0,0.2869135844974852,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,12,2.0,0.3813432880880115,0.06355721468133525,0.0,0.9362448467523228,0.7077324488250462,0.9009759822327537,0.3919800874115595,0.0,0.0,0.2869135844974852,0.0,0.2359108162750154,0.0,0.0,0.0,0.0
2020-04-01,20,3.0,0.6355721468133525,0.09533582202200287,1.1476543379899409,1.5604080779205378,0.9436432651000616,1.126219977790942,0.3919800874115595,0.0,0.0,0.2869135844974852,0.3120816155841076,0.2359108162750154,0.0,0.0,0.0,0.0
2020-04-02,12,2.0,0.3813432880880115,0.06355721468133525,0.0,0.6241632311682151,1.179554081375077,0.6757319866745652,0.3919800874115595,0.0,0.0,0.2869135844974852,0.3120816155841076,0.0,0.0,0.0,0.0,0.0
2020-04-03,15,2.0,0.47667911011001435,0.06355721468133525,0.5738271689949704,1.2483264623364303,0.7077324488250462,1.126219977790942,0.19599004370577974,0.0,0.0,0.2869135844974852,0.3120816155841076,0.0,0.0,0.0,0.0,0.0
2020-04-04,16,1.0,0.508457717450682,0.031778607340667626,0.5738271689949704,0.9362448467523228,0.9436432651000616,0.45048799111637683,0.783960174823119,0.1860714365459187,0.0,0.2869135844974852,0.0,0.0,0.0,0.0,0.0,0.0
