Fechas,med,high90,low90,high60,low60,week
2020-04-19,217.9086284799573,330.1491526033041,125.98856388601249,267.09758335748836,169.76363344340473,16-2020
2020-04-26,462.93656675575636,779.9185697666176,244.68476098248834,583.7670947354792,340.5503143357349,17-2020
2020-05-03,973.3070132566568,1786.049488737321,442.15558854650254,1238.916999091036,677.1932249126788,18-2020
2020-05-10,2004.4204908547636,4180.902135048299,834.3749056296765,2701.624653175668,1335.3706662254062,19-2020
