Fechas,med,high90,low90,high60,low60,week
2020-04-26,457.17783981578384,841.4929860750979,194.82611230449032,659.4080190842001,284.10360963456054,17-2020
2020-05-03,704.4312928345087,1367.039777688432,259.15002137884267,1092.2078237528808,397.39748709555636,18-2020
2020-05-10,961.0405987349307,2149.237199283435,281.1460455990373,1621.8988802260726,461.3028059898538,19-2020
2020-05-17,1092.8730371047448,3060.617243520785,188.5997482123181,2081.0429602758586,413.57757245262104,20-2020
