Fechas,med,high90,low90,high60,low60,week
2020-06-21,787.411365857773,1192.6878553704241,247.91062948968812,1061.353087616951,508.5338733379389,25-2020
2020-06-28,486.4160454037901,828.8535665181007,127.76846363341723,695.6195039298279,296.0037933209291,26-2020
2020-07-05,279.6740513533541,561.3142439990766,62.88411269947391,439.95324676781377,167.93973082459334,27-2020
2020-07-12,160.41421391708172,358.5184759893141,30.77254873803382,264.29377772512214,94.19204630925697,28-2020
