Fechas,med,high90,low90,high60,low60,week
2020-05-03,810.5527106519888,1251.608854017103,311.4642531686509,1012.2138731543694,560.7655690826355,18-2020
2020-05-10,1080.187257251806,1843.0099933244533,263.11600389399257,1557.9053267850957,689.7584864076152,19-2020
2020-05-17,1183.4759305847147,2774.237614608242,173.7186075747398,2066.9597339144752,581.8357421370536,20-2020
2020-05-24,1077.2328530538002,3702.6687128694884,62.58764760707368,2540.1599133511277,367.2297840852006,21-2020
