Fechas,med,high90,low90,high60,low60,week
2020-06-14,1481.5908774239178,17990.59161538402,664.4434219969407,12317.309089686023,821.4014628910438,24-2020
2020-06-21,1022.3405180686086,28748.7480326014,450.30846141236043,17848.257755640072,543.4491289336165,25-2020
2020-06-28,659.7677398477763,29804.7631467993,288.18628846200954,18211.25743212422,351.5903244813945,26-2020
2020-07-05,415.2013429133667,20073.042465129125,178.9434031994706,13008.725177689737,225.66247911468304,27-2020
