Fechas,med,high90,low90,high60,low60,week
2020-05-17,2683.954168199571,4226.114061716908,1296.563529265786,3611.310883450749,1592.571910564201,20-2020
2020-05-24,3658.21939482334,6304.49706619946,1103.34220312577,4932.8940102223605,1466.107668804819,21-2020
2020-05-31,4105.233038379682,8550.600161479295,857.0127886811028,6560.650731411557,1168.7368952257978,22-2020
2020-06-07,3765.052385156374,10681.386577520207,619.4755234541537,8081.76051722818,877.6583141023605,23-2020
