Fechas,med,high90,low90,high60,low60,week
2020-08-09,638.4659714699246,1001.1132788748305,165.87828453553956,814.9791235329621,478.17357826348507,32-2020
2020-08-16,573.338227237,928.128834328087,122.19783215785138,742.8477763218634,409.75543222149463,33-2020
2020-08-23,513.9388928125754,840.2296969764672,90.9052256796058,689.9872242564934,342.366123620096,34-2020
2020-08-30,457.0921922432153,780.1220570886278,68.21671827609535,628.6394376041535,289.29995472383143,35-2020
