Fechas,med,high90,low90,high60,low60,week
2020-05-03,1430.1369165554531,2156.0788228174556,1021.9216453559251,1871.3451427240718,1140.3689982934416,18-2020
2020-05-10,2728.218716166685,4405.367183336364,1781.1419399723957,3614.4350536590036,2045.0097082619548,19-2020
2020-05-17,5110.60805858405,8070.664899926245,3146.838242909779,6664.432235449775,3663.614942371424,20-2020
2020-05-24,7719.8207659845575,12445.367158234321,4426.287567529864,10302.966545281382,5769.129125611595,21-2020
