Fechas,med,high90,low90,high60,low60,week
2020-06-21,924.6259448164092,15876.603016870893,603.0920184788156,1505.2251051648302,692.6023944822791,25-2020
2020-06-28,616.7322223712199,16607.254262585215,391.5570680558103,964.9038004558232,452.22237882101643,26-2020
2020-07-05,407.6434352619426,10105.569081286143,249.2027976424547,623.2915350771123,291.1993543071403,27-2020
2020-07-12,261.7796587939383,6393.029198583676,156.96399133204704,396.3122999623856,184.45006384207178,28-2020
