Fechas,med,high90,low90,high60,low60,week
2020-09-06,523.5045544026652,772.0036074331416,89.12382876866579,661.4644530495416,354.8160594302317,36-2020
2020-09-13,471.02254489662664,719.5937490969809,69.31607387413715,607.4145082475079,300.4623620456423,37-2020
2020-09-20,425.39564908127977,672.4796665866186,52.10585940419551,553.4875942833423,258.55690099576987,38-2020
2020-09-27,387.33257845094704,629.3855516838379,38.02043462585862,503.29534643125044,216.74693252986071,39-2020
