Fechas,med,high90,low90,high60,low60,week
2020-08-16,447.68779880176044,840.4141662353151,130.36518191980431,647.5998291196897,296.11038193059903,33-2020
2020-08-23,374.28675032915635,742.7325781412138,95.77359288639346,572.5789365743967,224.7317593421676,34-2020
2020-08-30,318.31352859933577,636.6846034116279,71.03349700880136,511.57964804323456,164.83340591359047,35-2020
2020-09-06,270.1456822950677,577.5890613295396,49.555654222475276,431.86336710249907,121.85222405958211,36-2020
