Fechas,med,high90,low90,high60,low60,week
2020-05-31,2532.0309431031446,7524.00170580004,1073.7056936383408,4395.7344690536065,1378.3903149426799,22-2020
2020-06-07,2186.2153897231674,8088.633748209205,858.7527311781419,5048.34575677775,1087.8058363141122,23-2020
2020-06-14,1753.8064128390752,7931.024753877371,689.8024195203552,4725.19619871891,870.4739780398833,24-2020
2020-06-21,1428.963335611591,7286.7959422717695,521.9599116043073,3761.46918997739,667.7211854791069,25-2020
