Fechas,med,high90,low90,high60,low60,week
2020-08-23,533.8477824827296,855.8361971426605,140.46749304218537,687.970894317391,360.2849237265732,34-2020
2020-08-30,467.4915435486819,779.1508343884516,103.60032867284754,619.6239918268602,306.0091555654599,35-2020
2020-09-06,410.02213497668345,724.8534690931061,73.2023734878123,565.81600731659,253.47354244346843,36-2020
2020-09-13,363.2461413358542,677.0776391083974,49.53986149791745,513.470013595309,210.2614352893561,37-2020
