Fechas,med,high90,low90,high60,low60,week
2020-08-30,521.1400894006892,843.5303341768664,116.08311816794304,645.8758993977244,383.63947140221353,35-2020
2020-09-06,468.4986516344434,777.7652616588944,89.55409119454998,586.7392154055888,324.1408846706263,36-2020
2020-09-13,414.449565982879,716.4693246966017,69.48559171498673,527.8416644330091,273.4427016042655,37-2020
2020-09-20,367.2551289581661,657.5091929102127,53.995891287557605,481.28933582009904,231.0046339215205,38-2020
