Fechas,med,high90,low90,high60,low60,week
2020-10-04,462.0153032011658,706.0818720574872,86.11542135144374,576.5845933095998,333.2296087054301,40-2020
2020-10-11,424.2300487461198,662.9567094701891,68.92086066999327,538.1265405523491,274.36956688674945,41-2020
2020-10-18,387.8175320363862,624.2498696897528,54.375317185612225,502.03450125490235,226.9141816814299,42-2020
2020-10-25,354.50627732762223,583.6618815382182,42.924425766382775,470.59579479568947,189.79176843224013,43-2020
