Fechas,med,high90,low90,high60,low60,week
2020-05-03,1685.3694572803947,3540.472273265592,636.4613276676655,2514.219412683847,1128.2556015264604,18-2020
2020-05-10,2783.386555423528,6611.908277074279,751.7962162914663,4547.890334856751,1543.3995897972354,19-2020
2020-05-17,4437.351233496482,11077.690968441268,371.9698372725667,7213.2392636968125,1980.74591002912,20-2020
2020-05-24,6068.429152247481,16265.736049424831,157.08834602833304,10805.100765703188,2190.703489602731,21-2020
