Fechas,med,high90,low90,high60,low60,week
2020-06-28,865.7527238754656,1791.0439999120767,409.843475393222,1226.0711910136856,646.3104399126955,26-2020
2020-07-05,678.9858680167317,1493.281587706942,272.75242432434305,987.221113943242,473.8938934659709,27-2020
2020-07-12,537.188313004639,1290.3799107714153,178.6678406351872,823.6344721754344,341.764590928497,28-2020
2020-07-19,420.72923123953296,1109.6894980001598,122.403245017854,667.5512499834731,244.40620652475445,29-2020
