Fechas,med,high90,low90,high60,low60,week
2020-07-26,643.9218024108959,1231.0595105627133,249.81567093503412,855.9762789689057,488.89776525524485,30-2020
2020-08-02,537.4128117079217,1139.4324314111752,171.10562119751202,749.713534118272,395.2952264116493,31-2020
2020-08-09,453.546935162768,1011.9026319806105,114.01398013340699,651.9354966646097,313.88020818581026,32-2020
2020-08-16,383.55911016938535,918.6376534051853,76.93724438253668,565.9350638066926,250.48242556512514,33-2020
