Fechas,med,high90,low90,high60,low60,week
2020-09-13,452.0636412557815,695.1045512828015,97.42372449303004,601.4582421943251,290.56545040582296,37-2020
2020-09-20,404.803495262433,646.1144366886768,77.23532678740048,556.8047724508751,235.44818422526168,38-2020
2020-09-27,359.6764767172226,601.6093070217983,62.18531968994503,514.5282627703655,194.2071668999979,39-2020
2020-10-04,319.69560109448685,562.2303776188804,47.64354268753742,470.38459929697456,158.16346114476255,40-2020
